 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # webanno.custom.Lexicalsample | tag
#id=1
#text=Lad mig fremhæve nogle stykker:
1-1	Lad	lade	VM:----:--:----	_	
#text= Hvis vedkommende ikke helt kan forstå det, kan det være nødvendigt, at politiet skriver det ned på et stykke papir til vedkommende, så vedkommende hver morgen, når vedkommende står op, lige kan læse, at vedkommende skal lade være med at sende blomster til fru Lone Dybkjær eller nogen andre, som man ikke må have lov til at chikanere.
15-1	Hvis	hvis	CS:----:--:----	_	
15-2	vedkommende	vedkommende	NC:siun:--:----	_	
15-3	ikke	ikke	D-:----:--:u---	_	
15-4	helt	hel	AD:----:--:p---	_	
15-5	kan	kunne	VF:----:sa:----	_	
15-6	forstå	forstå	VI:----:-a:----	_	
15-7	det	det	PP:s-un:--:-3n-	_	
15-8	,	,	ZD	_	
15-9	kan	kunne	VF:----:sa:----	_	
15-10	det	det	PP:s-un:--:-3n-	_	
15-11	være	være	VI:----:-a:----	_	
15-12	nødvendigt	nødvendig	AC:siun:--:p---	_	
15-13	,	,	ZD	_	
15-14	at	at	CS:----:--:----	_	
15-15	politiet	politi	NC:sdun:--:----	_	
15-16	skriver	skrive	VF:----:sa:----	_	
15-17	det	det	PP:s-un:--:-3n-	_	
15-18	ned	ned	D-:----:--:u---	_	
15-19	på	på	T-:----:--:----	_	
15-20	et	en	PI:s-un:--:----	_	
15-21	stykke	stykke	NC:siun:--:----	stykke_4	
15-22	papir	papir	NC:siun:--:----	_	
15-23	til	til	T-:----:--:----	_	
15-24	vedkommende	vedkommende	NC:siun:--:----	_	
15-25	,	,	ZD	_	
15-26	så	så	CS:----:--:----	_	
15-27	vedkommende	vedkommende	NC:siun:--:----	_	
15-28	hver	hver	PI:s-uc:--:----	_	
15-29	morgen	morgen	NC:siuc:--:----	_	
15-30	,	,	ZD	_	
15-31	når	når	CS:----:--:----	_	
15-32	vedkommende	vedkommende	NC:siun:--:----	_	
15-33	står	stå	VF:----:sa:----	_	
15-34	op	op	D-:----:--:u---	_	
15-35	,	,	ZD	_	
15-36	lige	lige	D-:----:--:u---	_	
15-37	kan	kunne	VF:----:sa:----	_	
15-38	læse	læse	VI:----:-a:----	_	
15-39	,	,	ZD	_	
15-40	at	at	CS:----:--:----	_	
15-41	vedkommende	vedkommende	NC:siun:--:----	_	
15-42	skal	skulle	VF:----:sa:----	_	
15-43	lade	lade	VI:----:-a:----	_	
15-44	være	være	VI:----:-a:----	_	
15-45	med	med	T-:----:--:----	_	
15-46	at	at	UI:----:--:----	_	
15-47	sende	sende	VI:----:-a:----	_	
15-48	blomster	blomst	NC:piu#:--:----	_	
15-49	til	til	T-:----:--:----	_	
15-50	fru	frue	NC:siuc:--:----	_	
15-51	Lone	Lone	NP:siu#:--:----	_	
15-52	Dybkjær	Dybkjær	NP:siu#:--:----	_	
15-53	eller	eller	CC:----:--:----	_	
15-54	nogen	nogen	PI:s-uc:--:----	_	
15-55	andre	anden	PI:p-u#:--:----	_	
15-56	,	,	ZD	_	
15-57	som	som	US:----:--:----	_	
15-58	man	man	PI:#-uc:--:----	_	
15-59	ikke	ikke	D-:----:--:u---	_	
15-60	må	måtte	VF:----:sa:----	_	
15-61	have	have	VI:----:-a:----	_	
15-62	lov	lov	NC:§§u§:--:----	_	
15-63	til	til	T-:----:--:----	_	
15-64	at	at	UI:----:--:----	_	
15-65	chikanere	chikanere	VI:----:-a:----	_	
15-66	.	.	ZP	_	

#id=16
#text= Jeg kan også godt skrive det ned på et stykke papir og så lade det cirkulere rundt i Folketingssalen.
16-1	Jeg	jeg	PP:s-nc:--:-1n-	_	
16-2	kan	kunne	VF:----:sa:----	_	
16-3	også	også	D-:----:--:u---	_	
16-4	godt	god	AD:----:--:p---	_	
16-5	skrive	skrive	VI:----:-a:----	_	
16-6	det	det	PP:s-un:--:-3n-	_	
16-7	ned	ned	D-:----:--:u---	_	
16-8	på	på	T-:----:--:----	_	
16-9	et	en	PI:s-un:--:----	_	
16-10	stykke	stykke	NC:siun:--:----	stykke_4	
16-11	papir	papir	NC:siun:--:----	_	
16-12	og	og	CC:----:--:----	_	
16-13	så	så	D-:----:--:u---	_	
16-14	lade	lade	VI:----:-a:----	_	
16-15	det	det	PP:s-un:--:-3n-	_	
16-16	cirkulere	cirkulere	VI:----:-a:----	_	
16-17	rundt	rundt	D-:----:--:u---	_	
16-18	i	i	T-:----:--:----	_	
16-19	Folketingssalen	folketingssal	NC:sduc:--:----	_	
16-20	.	.	ZP	_	

#id=17
#text= Og hele denne burkadebat er et stykke symbolpolitik, et forsøg på at forstørre et problem.
17-1	Og	og	CC:----:--:----	_	
17-2	hele	hel	AC:sdu#:--:p---	_	
17-3	denne	denne	PM:s-uc:--:----	_	
17-4	burkadebat	burkadebat	NC:siuc:--:----	_	
17-5	er	være	VF:----:sa:----	_	
17-6	et	en	PI:s-un:--:----	_	
17-7	stykke	stykke	NC:siun:--:----	stykke_4b	
17-8	symbolpolitik	symbolpolitik	NC:siuc:--:----	_	
17-9	,	,	ZD	_	
17-10	et	en	PI:s-un:--:----	_	
17-11	forsøg	forsøg	NC:siun:--:----	_	
17-12	på	på	T-:----:--:----	_	
17-13	at	at	UI:----:--:----	_	
17-14	forstørre	forstørre	VI:----:-a:----	_	
17-15	et	en	PI:s-un:--:----	_	
17-16	problem	problem	NC:siun:--:----	_	
17-17	.	.	ZP	_	

#id=18
#text= Så er vi jo nået et godt stykke ad den vej, som vi i fællesskab ønsker at gå.
18-1	Så	så	D-:----:--:u---	_	
18-2	er	være	VF:----:sa:----	_	
18-3	vi	vi	PP:p-nc:--:-1n-	_	
18-4	jo	jo	D-:----:--:u---	_	
18-5	nået	nå	VT:siu#:t-:----	_	
18-6	et	en	PI:s-un:--:----	_	
18-7	godt	god	AC:siun:--:p---	_	
18-8	stykke	stykke	NC:siun:--:----	stykke_3	
18-9	ad	ad	T-:----:--:----	_	
18-10	den	den	PM:s-uc:--:----	_	
18-11	vej	vej	NC:siuc:--:----	_	
18-12	,	,	ZD	_	
18-13	som	som	US:----:--:----	_	
18-14	vi	vi	PP:p-nc:--:-1n-	_	
18-15	i	i	T-:----:--:----	_	
18-16	fællesskab	fællesskab	NC:siun:--:----	_	
18-17	ønsker	ønske	VF:----:sa:----	_	
18-18	at	at	UI:----:--:----	_	
18-19	gå	gå	VI:----:-a:----	_	
18-20	.	.	ZP	_	

#id=19
#text= Det gælder f.eks. medicin mod forhøjet blodtryk, hormonelle sygdomme, epilepsi, Parkinsons sygdom og psykofarmaka, bare for at nævne nogle få stykker.
19-1	Det	det	PP:s-un:--:-3n-	_	
19-2	gælder	gælde	VF:----:sa:----	_	
19-3	f	for	T-:----:--:----	_	
19-4	.	.	ZP	_	
19-5	eks	eksempel	NC:siun:--:----	_	
19-6	.	.	ZP	_	
19-7	medicin	medicin	NC:siuc:--:----	_	
19-8	mod	mod	T-:----:--:----	_	
19-9	forhøjet	forhøje	VT:siu#:t-:----	_	
19-10	blodtryk	blodtryk	NC:siun:--:----	_	
19-11	,	,	ZD	_	
19-12	hormonelle	hormonel	NC:piu#:--:----	_	
19-13	sygdomme	sygdom	NC:piu#:--:----	_	
19-14	,	,	ZD	_	
19-15	epilepsi	epilepsi	NC:siuc:--:----	_	
19-16	,	,	ZD	_	
19-17	Parkinsons	Parkinsons	NP:sig#:--:----	_	
19-18	sygdom	sygdom	NC:siuc:--:----	_	
19-19	og	og	CC:----:--:----	_	
19-20	psykofarmaka	psykofarmakon	NC:piu#:--:----	_	
19-21	,	,	ZD	_	
19-22	bare	bare	D-:----:--:u---	_	
19-23	for	for	T-:----:--:----	_	
19-24	at	at	UI:----:--:----	_	
19-25	nævne	nævne	VI:----:-a:----	_	
19-26	nogle	nogen	PI:p-u#:--:----	_	
19-27	få	få	AC:p#u#:--:p---	_	
19-28	stykker	stykke	NC:piu#:--:----	stykke_4	
19-29	.	.	ZP	_	

#id=20
#text= Jeg vil bare have det undersøgt, men da det kom til stykket, hvem var det så, der sagde nej til bare at undersøge det?
20-1	Jeg	jeg	PP:s-nc:--:-1n-	_	
20-2	vil	ville	VF:----:sa:----	_	
20-3	bare	bare	D-:----:--:u---	_	
20-4	have	have	VI:----:-a:----	_	
20-5	det	det	PP:s-un:--:-3n-	_	
20-6	undersøgt	undersøge	VT:siu#:t-:----	_	
20-7	,	,	ZD	_	
20-8	men	men	CC:----:--:----	_	
20-9	da	da	CS:----:--:----	_	
20-10	det	det	PP:s-un:--:-3n-	_	
20-11	kom	komme	VF:----:ta:----	_	
20-12	til	til	T-:----:--:----	_	
20-13	stykket	stykke	NC:sdun:--:----	stykke_F_når det kommer til stykket	
20-14	,	,	ZD	_	
20-15	hvem	hvem	PR:#-uc:--:----	_	
20-16	var	være	VF:----:ta:----	_	
20-17	det	det	PP:s-un:--:-3n-	_	
20-18	så	så	D-:----:--:u---	_	
20-19	,	,	ZD	_	
20-20	der	der	US:----:--:----	_	
20-21	sagde	sige	VF:----:ta:----	_	
20-22	nej	nej	NC:siun:--:----	_	
20-23	til	til	T-:----:--:----	_	
20-24	bare	bare	D-:----:--:u---	_	
20-25	at	at	UI:----:--:----	_	
20-26	undersøge	undersøge	VI:----:-a:----	_	
20-27	det	det	PP:s-un:--:-3n-	_	
20-28	?	?	ZQ	_	

#id=21
#text= Vi går ikke altid efter det ultimativt fuldstændig rigtige, men vi synes, at vi her er nødt til at gå i hvert fald et langt stykke ad vejen, og så håber jeg, at vi på en eller anden måde, nu eller i tiden fremover, kan finde en fælles løsning, så de her mennesker også får hjælp.
21-1	Vi	vi	PP:p-nc:--:-1n-	_	
21-2	går	gå	VF:----:sa:----	_	
21-3	ikke	ikke	D-:----:--:u---	_	
21-4	altid	altid	D-:----:--:u---	_	
21-5	efter	efter	T-:----:--:----	_	
21-6	det	den	PM:s-un:--:----	_	
21-7	ultimativt	ultimativ	AD:----:--:p---	_	
21-8	fuldstændig	fuldstændig	AD:----:--:p---	_	
21-9	rigtige	rigtig	AC:p#u#:--:p---	_	
21-10	,	,	ZD	_	
21-11	men	men	CC:----:--:----	_	
21-12	vi	vi	PP:p-nc:--:-1n-	_	
21-13	synes	syne	VF:----:sp:----	_	
21-14	,	,	ZD	_	
21-15	at	at	CS:----:--:----	_	
21-16	vi	vi	PP:p-nc:--:-1n-	_	
21-17	her	her	D-:----:--:u---	_	
21-18	er	være	VF:----:sa:----	_	
21-19	nødt	nødt	AC:§§u§:--:p---	_	
21-20	til	til	T-:----:--:----	_	
21-21	at	at	UI:----:--:----	_	
21-22	gå	gå	VI:----:-a:----	_	
21-23	i	i	T-:----:--:----	_	
21-24	hvert	hver	PI:s-un:--:----	_	
21-25	fald	fald	NC:siun:--:----	_	
21-26	et	en	PI:s-un:--:----	_	
21-27	langt	lang	AC:siun:--:p---	_	
21-28	stykke	stykke	NC:siun:--:----	stykke_3	
21-29	ad	ad	T-:----:--:----	_	
21-30	vejen	vej	NC:sduc:--:----	_	
21-31	,	,	ZD	_	
21-32	og	og	CC:----:--:----	_	
21-33	så	så	D-:----:--:u---	_	
21-34	håber	håbe	VF:----:sa:----	_	
21-35	jeg	jeg	PP:s-nc:--:-1n-	_	
21-36	,	,	ZD	_	
21-37	at	at	CS:----:--:----	_	
21-38	vi	vi	PP:p-nc:--:-1n-	_	
21-39	på	på	T-:----:--:----	_	
21-40	en	en	PI:s-uc:--:----	_	
21-41	eller	eller	CC:----:--:----	_	
21-42	anden	anden	PI:s-uc:--:----	_	
21-43	måde	måde	NC:siuc:--:----	_	
21-44	,	,	ZD	_	
21-45	nu	nu	D-:----:--:u---	_	
21-46	eller	eller	CC:----:--:----	_	
21-47	i	i	T-:----:--:----	_	
21-48	tiden	tid	NC:sduc:--:----	_	
21-49	fremover	fremover	D-:----:--:u---	_	
21-50	,	,	ZD	_	
21-51	kan	kunne	VF:----:sa:----	_	
21-52	finde	finde	VI:----:-a:----	_	
21-53	en	en	PI:s-uc:--:----	_	
21-54	fælles	fælles	AC:§§u§:--:p---	_	
21-55	løsning	løsning	NC:siuc:--:----	_	
21-56	,	,	ZD	_	
21-57	så	så	CS:----:--:----	_	
21-58	de	de	PP:p-n#:--:-3n-	_	
21-59	her	her	D-:----:--:u---	_	
21-60	mennesker	menneske	NC:piu#:--:----	_	
21-61	også	også	D-:----:--:u---	_	
21-62	får	få	VF:----:sa:----	_	
21-63	hjælp	hjælp	NC:siuc:--:----	_	
21-64	.	.	ZP	_	

#id=22
#text= Alene af den grund ville det jo være skønne spildte kræfter at fokusere så meget på et stykke teoretisk skrivebordsarbejde, som en handlingsplan ville være.
22-1	Alene	alene	D-:----:--:u---	_	
22-2	af	af	T-:----:--:----	_	
22-3	den	den	PM:s-uc:--:----	_	
22-4	grund	grund	NC:siuc:--:----	_	
22-5	ville	ville	VF:----:ta:----	_	
22-6	det	det	PP:s-un:--:-3n-	_	
22-7	jo	jo	D-:----:--:u---	_	
22-8	være	være	VI:----:-a:----	_	
22-9	skønne	skøn	AC:p#u#:--:p---	_	
22-10	spildte	spilde	VP:p#u#:t-:----	_	
22-11	kræfter	kraft	NC:piu#:--:----	_	
22-12	at	at	UI:----:--:----	_	
22-13	fokusere	fokusere	VI:----:-a:----	_	
22-14	så	så	D-:----:--:u---	_	
22-15	meget	megen	AD:----:--:p---	_	
22-16	på	på	T-:----:--:----	_	
22-17	et	en	PI:s-un:--:----	_	
22-18	stykke	stykke	NC:siun:--:----	stykke_4b	
22-19	teoretisk	teoretisk	AC:siu§:--:p---	_	
22-20	skrivebordsarbejde	skrivebordsarbejde	NC:siun:--:----	_	
22-21	,	,	ZD	_	
22-22	som	som	US:----:--:----	_	
22-23	en	en	PI:s-uc:--:----	_	
22-24	handlingsplan	handlingsplan	NC:siuc:--:----	_	
22-25	ville	ville	VF:----:ta:----	_	
22-26	være	være	VI:----:-a:----	_	
22-27	.	.	ZP	_	

#id=23
#text= Den fylder ikke så meget, men hvis det er det, man efterlyser, så kan vi da godt skrive det ned på et stykke papir, nemlig at man skal bekæmpe bandekriminalitet, herunder skyderier på gader og stræder.
23-1	Den	den	PP:s-uc:--:-3n-	_	
23-2	fylder	fylde	VF:----:sa:----	_	
23-3	ikke	ikke	D-:----:--:u---	_	
23-4	så	så	D-:----:--:u---	_	
23-5	meget	megen	AD:----:--:p---	_	
23-6	,	,	ZD	_	
23-7	men	men	CC:----:--:----	_	
23-8	hvis	hvis	CS:----:--:----	_	
23-9	det	det	PP:s-un:--:-3n-	_	
23-10	er	være	VF:----:sa:----	_	
23-11	det	det	PP:s-un:--:-3n-	_	
23-12	,	,	ZD	_	
23-13	man	man	PI:#-uc:--:----	_	
23-14	efterlyser	efterlyse	VF:----:sa:----	_	
23-15	,	,	ZD	_	
23-16	så	så	D-:----:--:u---	_	
23-17	kan	kunne	VF:----:sa:----	_	
23-18	vi	vi	PP:p-nc:--:-1n-	_	
23-19	da	da	D-:----:--:u---	_	
23-20	godt	god	AD:----:--:p---	_	
23-21	skrive	skrive	VI:----:-a:----	_	
23-22	det	det	PP:s-un:--:-3n-	_	
23-23	ned	ned	D-:----:--:u---	_	
23-24	på	på	T-:----:--:----	_	
23-25	et	en	PI:s-un:--:----	_	
23-26	stykke	stykke	NC:siun:--:----	stykke_3	
23-27	papir	papir	NC:siun:--:----	_	
23-28	,	,	ZD	_	
23-29	nemlig	nemlig	D-:----:--:u---	_	
23-30	at	at	CS:----:--:----	_	
23-31	man	man	PI:#-uc:--:----	_	
23-32	skal	skulle	VF:----:sa:----	_	
23-33	bekæmpe	bekæmpe	VI:----:-a:----	_	
23-34	bandekriminalitet	bandekriminalitet	NC:siuc:--:----	_	
23-35	,	,	ZD	_	
23-36	herunder	herunder	D-:----:--:u---	_	
23-37	skyderier	skyderi	NC:piu#:--:----	_	
23-38	på	på	T-:----:--:----	_	
23-39	gader	gade	NC:piu#:--:----	_	
23-40	og	og	CC:----:--:----	_	
23-41	stræder	stræde	NC:piu#:--:----	_	
23-42	.	.	ZP	_	

#id=24
#text= Jeg er utrolig taknemlig over, at hr. Per Clausen har bragt det her spørgsmål ned i Folketingssalen, så der måske er lidt flere end os seks, otte, ti stykker, der nu i 3 ½ år har siddet og diskuteret det bag lukkede døre.
24-1	Jeg	jeg	PP:s-nc:--:-1n-	_	
24-2	er	være	VF:----:sa:----	_	
24-3	utrolig	utrolig	AD:----:--:p---	_	
24-4	taknemlig	taknemlig	AC:siuc:--:p---	_	
24-5	over	over	T-:----:--:----	_	
24-6	,	,	ZD	_	
24-7	at	at	CS:----:--:----	_	
24-8	hr	herre	NC:siuc:--:----	_	
24-9	.	.	ZP	_	
24-10	Per	Per	NP:siu#:--:----	_	
24-11	Clausen	Clausen	NP:siu#:--:----	_	
24-12	har	have	VF:----:sa:----	_	
24-13	bragt	bringe	VT:siu#:t-:----	_	
24-14	det	det	PP:s-un:--:-3n-	_	
24-15	her	her	D-:----:--:u---	_	
24-16	spørgsmål	spørgsmål	NC:siun:--:----	_	
24-17	ned	ned	D-:----:--:u---	_	
24-18	i	i	T-:----:--:----	_	
24-19	Folketingssalen	folketingssal	NC:sduc:--:----	_	
24-20	,	,	ZD	_	
24-21	så	så	CS:----:--:----	_	
24-22	der	der	US:----:--:----	_	
24-23	måske	måske	D-:----:--:u---	_	
24-24	er	være	VF:----:sa:----	_	
24-25	lidt	lidt	AD:----:--:p---	_	
24-26	flere	mange	AC:##u#:--:c---	_	
24-27	end	end	CS:----:--:----	_	
24-28	os	os	XY:----:--:----	_	
24-29	seks	seks	LC:--u-:--:----	_	
24-30	,	,	ZD	_	
24-31	otte	otte	LC:--u-:--:----	_	
24-32	,	,	ZD	_	
24-33	ti	ti	LC:--u-:--:----	_	
24-34	stykker	stykke	NC:piu#:--:----	stykke_4a	
24-35	,	,	ZD	_	
24-36	der	der	US:----:--:----	_	
24-37	nu	nu	D-:----:--:u---	_	
24-38	i	i	T-:----:--:----	_	
24-39	3	3	LC:--u-:--:----	_	
24-40	½	½	NP:siu#:--:----	_	
24-41	år	år	NC:siun:--:----	_	
24-42	har	have	VF:----:sa:----	_	
24-43	siddet	sidde	VT:siu#:t-:----	_	
24-44	og	og	CC:----:--:----	_	
24-45	diskuteret	diskutere	VT:siu#:t-:----	_	
24-46	det	det	PP:s-un:--:-3n-	_	
24-47	bag	bag	T-:----:--:----	_	
24-48	lukkede	lukket	AC:p#u#:--:p---	_	
24-49	døre	dør	NC:piu#:--:----	_	
24-50	.	.	ZP	_	

#id=25
#text= Men der er altså stadig væk et stykke tid til, idet vi skriver 2009 nu.
25-1	Men	men	CC:----:--:----	_	
25-2	der	der	US:----:--:----	_	
25-3	er	være	VF:----:sa:----	_	
25-4	altså	altså	D-:----:--:u---	_	
25-5	stadig	stadig	D-:----:--:u---	_	
25-6	væk	væk	D-:----:--:u---	_	
25-7	et	en	PI:s-un:--:----	_	
25-8	stykke	stykke	NC:siun:--:----	stykke_3a	
25-9	tid	tid	NC:siuc:--:----	_	
25-10	til	til	T-:----:--:----	_	
25-11	,	,	ZD	_	
25-12	idet	idet	CS:----:--:----	_	
25-13	vi	vi	PP:p-nc:--:-1n-	_	
25-14	skriver	skrive	VF:----:sa:----	_	
25-15	2009	2009	LC:--u-:--:----	_	
25-16	nu	nu	D-:----:--:u---	_	
25-17	.	.	ZP	_	

#id=26
#text= Den nuværende bestyrelsesformand er måske foreløbig i hvert fald ikke fra et af de helt små partier, men både kulturministeren og jeg ved, hvor meget tid det tager at passe et fuldtidspolitikerjob, og vi ved også, at det at varetage bestyrelsesformandsposten i så stor en institution som Århus Teater er et ganske krævende stykke arbejde.
26-1	Den	den	PM:s-uc:--:----	_	
26-2	nuværende	nuværende	AC:§§u§:--:p---	_	
26-3	bestyrelsesformand	bestyrelsesformand	NC:siuc:--:----	_	
26-4	er	være	VF:----:sa:----	_	
26-5	måske	måske	D-:----:--:u---	_	
26-6	foreløbig	foreløbig	AD:----:--:p---	_	
26-7	i	i	T-:----:--:----	_	
26-8	hvert	hver	PI:s-un:--:----	_	
26-9	fald	fald	NC:siun:--:----	_	
26-10	ikke	ikke	D-:----:--:u---	_	
26-11	fra	fra	T-:----:--:----	_	
26-12	et	en	PI:s-un:--:----	_	
26-13	af	af	T-:----:--:----	_	
26-14	de	den	PM:p-u#:--:----	_	
26-15	helt	hel	AD:----:--:p---	_	
26-16	små	lille	AC:p#u#:--:p---	_	
26-17	partier	parti	NC:piu#:--:----	_	
26-18	,	,	ZD	_	
26-19	men	men	CC:----:--:----	_	
26-20	både	både	D-:----:--:u---	_	
26-21	kulturministeren	kulturminister	NC:sduc:--:----	_	
26-22	og	og	CC:----:--:----	_	
26-23	jeg	jeg	PP:s-nc:--:-1n-	_	
26-24	ved	vide	VF:----:sa:----	_	
26-25	,	,	ZD	_	
26-26	hvor	hvor	D-:----:--:u---	_	
26-27	meget	megen	AC:siu§:--:p---	_	
26-28	tid	tid	NC:siuc:--:----	_	
26-29	det	den	PM:s-un:--:----	_	
26-30	tager	tage	VF:----:sa:----	_	
26-31	at	at	UI:----:--:----	_	
26-32	passe	passe	VI:----:-a:----	_	
26-33	et	en	PI:s-un:--:----	_	
26-34	fuldtidspolitikerjob	fuldtidspolitikerjob	NC:siun:--:----	_	
26-35	,	,	ZD	_	
26-36	og	og	CC:----:--:----	_	
26-37	vi	vi	PP:p-nc:--:-1n-	_	
26-38	ved	vide	VF:----:sa:----	_	
26-39	også	også	D-:----:--:u---	_	
26-40	,	,	ZD	_	
26-41	at	at	CS:----:--:----	_	
26-42	det	det	:--:-3n-	_	
26-43	at	at	UI:----:--:----	_	
26-44	varetage	varetage	VI:----:-a:----	_	
26-45	bestyrelsesformandsposten	bestyrelsesformandspost	NC:sduc:--:----	_	
26-46	i	i	T-:----:--:----	_	
26-47	så	så	D-:----:--:u---	_	
26-48	stor	stor	AC:siuc:--:p---	_	
26-49	en	en	PI:s-uc:--:----	_	
26-50	institution	institution	NC:siuc:--:----	_	
26-51	som	som	US:----:--:----	_	
26-52	Århus	Århus	NP:sig#:--:----	_	
26-53	Teater	teater	NC:siun:--:----	_	
26-54	er	være	VF:----:sa:----	_	
26-55	et	en	PI:s-un:--:----	_	
26-56	ganske	ganske	D-:----:--:u---	_	
26-57	krævende	krævende	AC:§§u§:--:p---	_	
26-58	stykke	stykke	NC:siun:--:----	stykke_4b	
26-59	arbejde	arbejde	NC:siun:--:----	_	
26-60	.	.	ZP	_	

#id=27
#text=Vi kan se, at rigtig mange, i Frederikshavn er det 16-17 stykker af beredskabet, er på vej til at tælle ned, og lykkes det dem ikke at finde et fuldtidsarbejde i disse svære tider, ryger de helt ud af beredskabet.
27-1	Vi	vi	PP:p-nc:--:-1n-	_	
27-2	kan	kunne	VF:----:sa:----	_	
27-3	se	se	VI:----:-a:----	_	
27-4	,	,	ZD	_	
27-5	at	at	CS:----:--:----	_	
27-6	rigtig	rigtig	AD:----:--:p---	_	
27-7	mange	mangen	AC:p#u#:--:p---	_	
27-8	,	,	ZD	_	
27-9	i	i	T-:----:--:----	_	
27-10	Frederikshavn	Frederikshavn	NP:siu#:--:----	_	
27-11	er	være	VF:----:sa:----	_	
27-12	det	den	PM:s-un:--:----	_	
27-13	16	16	LW:----:--:----	_	
27-14	-	-	ZH	_	
27-15	17	17	LC:--u-:--:----	_	
27-16	stykker	stykke	NC:piu#:--:----	stykke_4a	
27-17	af	af	T-:----:--:----	_	
27-18	beredskabet	beredskab	NC:sdun:--:----	_	
27-19	,	,	ZD	_	
27-20	er	være	VF:----:sa:----	_	
27-21	på	på	T-:----:--:----	_	
27-22	vej	vej	NC:siuc:--:----	_	
27-23	til	til	T-:----:--:----	_	
27-24	at	at	UI:----:--:----	_	
27-25	tælle	tælle	VI:----:-a:----	_	
27-26	ned	ned	D-:----:--:u---	_	
27-27	,	,	ZD	_	
27-28	og	og	CC:----:--:----	_	
27-29	lykkes	lykkes	VF:----:sp:----	_	
27-30	det	det	PP:s-un:--:-3n-	_	
27-31	dem	dem	XY:----:--:----	_	
27-32	ikke	ikke	D-:----:--:u---	_	
27-33	at	at	UI:----:--:----	_	
27-34	finde	finde	VI:----:-a:----	_	
27-35	et	en	PI:s-un:--:----	_	
27-36	fuldtidsarbejde	fuldtidsarbejde	NC:siun:--:----	_	
27-37	i	i	T-:----:--:----	_	
27-38	disse	denne	PM:p-u#:--:----	_	
27-39	svære	svær	AC:p#u#:--:p---	_	
27-40	tider	tid	NC:piu#:--:----	_	
27-41	,	,	ZD	_	
27-42	ryger	ryge	VF:----:sa:----	_	
27-43	de	den	PM:p-u#:--:----	_	
27-44	helt	hel	AD:----:--:p---	_	
27-45	ud	ud	D-:----:--:u---	_	
27-46	af	af	T-:----:--:----	_	
27-47	beredskabet	beredskab	NC:sdun:--:----	_	
27-48	.	.	ZP	_	

#id=28
#text= Vi vil gerne _ og det er faktisk en overkompensation _ give det til brandfolkene, for de laver et livsvigtigt stykke arbejde.
28-1	Vi	vi	PP:p-nc:--:-1n-	_	
28-2	vil	ville	VF:----:sa:----	_	
28-3	gerne	gerne	D-:----:--:u---	_	
28-4	_	_	NC:piu#:--:----	_	
28-5	og	og	CC:----:--:----	_	
28-6	det	det	PP:s-un:--:-3n-	_	
28-7	er	være	VF:----:sa:----	_	
28-8	faktisk	faktisk	AD:----:--:p---	_	
28-9	en	en	PI:s-uc:--:----	_	
28-10	overkompensation	overkompensation	NC:siuc:--:----	_	
28-11	_	_	NC:piu#:--:----	_	
28-12	give	give	VI:----:-a:----	_	
28-13	det	det	PP:s-un:--:-3n-	_	
28-14	til	til	T-:----:--:----	_	
28-15	brandfolkene	brandfolk	NC:pdu#:--:----	_	
28-16	,	,	ZD	_	
28-17	for	for	CC:----:--:----	_	
28-18	de	de	PP:p-n#:--:-3n-	_	
28-19	laver	lave	VF:----:sa:----	_	
28-20	et	en	PI:s-un:--:----	_	
28-21	livsvigtigt	livsvigtig	AC:siun:--:p---	_	
28-22	stykke	stykke	NC:siun:--:----	stykke_4b	
28-23	arbejde	arbejde	NC:siun:--:----	_	
28-24	.	.	ZP	_	

#id=29
#text= Man skal opgøre sit lager af klyngeammunition allerede nu, og skal faktisk opgive det med stelnummer for hvert eneste stykke våben, og man skal halvårligt indrapportere, hvordan det går, der skal holdes møder landene imellem, og der skal være sådan en gennemgangskonference hvert femte år, hvis man ikke er færdig med at destruere disse klyngebomber.
29-1	Man	man	PI:#-uc:--:----	_	
29-2	skal	skulle	VF:----:sa:----	_	
29-3	opgøre	opgøre	VI:----:-a:----	_	
29-4	sit	sin	PO:s--n:--:-3ys	_	
29-5	lager	lager	NC:siun:--:----	_	
29-6	af	af	T-:----:--:----	_	
29-7	klyngeammunition	unition	NC:siuc:--:----	_	
29-8	allerede	allerede	D-:----:--:u---	_	
29-9	nu	nu	D-:----:--:u---	_	
29-10	,	,	ZD	_	
29-11	og	og	CC:----:--:----	_	
29-12	skal	skulle	VF:----:sa:----	_	
29-13	faktisk	faktisk	AD:----:--:p---	_	
29-14	opgive	opgive	VI:----:-a:----	_	
29-15	det	det	PP:s-un:--:-3n-	_	
29-16	med	med	T-:----:--:----	_	
29-17	stelnummer	stelnummer	NC:siun:--:----	_	
29-18	for	for	T-:----:--:----	_	
29-19	hvert	hver	PI:s-un:--:----	_	
29-20	eneste	eneste	AC:§§u§:--:p---	_	
29-21	stykke	stykke	NC:siun:--:----	stykke_4	
29-22	våben	våben	NC:piu#:--:----	_	
29-23	,	,	ZD	_	
29-24	og	og	CC:----:--:----	_	
29-25	man	man	PI:#-uc:--:----	_	
29-26	skal	skulle	VF:----:sa:----	_	
29-27	halvårligt	halvårlig	AD:----:--:p---	_	
