# newdoc id = se_og_hoer-5.tsv
# sent_id = 1
# text =  Ellers respekterer vi hinandens privatliv- vi banker også på, når vi besøger hinanden, siger Bodil.
12	og	og	CCONJ		
13	til	til	ADP		
14	ret	ret	ADV		
15	unaturlige	unaturlig	ADJ		adj.mental
16	replikker	replik	NOUN		noun.communication
17	,	,	PUNCT		
18	der	der	PRON		
19	gør	gøre	VERB		verb.phenomenon
20	arbejdet	arbejde	NOUN		noun.act
21	svært	sværte	ADV		adj.all
22	for	for	ADP		
23	skuespillerne	skuespiller	NOUN		noun.person
24	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 39
# text =  Hvis en manglende situationsfornemmelse har et ansigt, så er det dette- øv!
1	Hvis	hvis	SCONJ		
2	en	en	DET		
3	manglende	mangle	ADJ		adj.all
4	situationsfornemmelse	situationsfornemmelse	NOUN		noun.attribute
5	har	have	AUX		
6	et	en	DET		
7	ansigt	ansigt	NOUN		noun.body
8	,	,	PUNCT		
9	så	så	ADV		
10	er	være	AUX		
11	det	det	PRON		
12	dette	denne	PRON		
13	-	-	PUNCT		
14	øv	øve	VERB		
15	!	!	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 40
# text =  Åbner sammen med kronprinsesse Mary en udstilling om udsmykningen af Frederik VIII' s Palæ på Køge Skitsesamling.
1	Åbner	åbne	VERB		verb.aspectual
2	sammen	sammen	ADV		
3	med	med	ADP		
4	kronprinsesse	kronprinsesse	NOUN		noun.person
5	Mary	mary	PROPN		noun.person
6	en	en	DET		
7	udstilling	udstilling	NOUN		noun.communication
8	om	om	ADP		
9	udsmykningen	udsmykning	NOUN		noun.act
10	af	af	ADP		
11	Frederik	frederik	PROPN		noun.person
12	VIII	viii	PROPN		noun.person
13	'	'	PUNCT		
14	s	s	VERB		
15	Palæ	palæ	NOUN		noun.building
16	på	på	ADP		
17	Køge	køge	PROPN		noun.building
18	Skitsesamling	skitsesamling	PROPN		noun.building
19	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 41
# text =  Den festlige begivenhed foregik i luften og på landjorden, hvor en stor parade gennem London fik publikum til at se måbende til, og i de højere luftlag viste flyverne Red Arrows deres talentfulde flyveteknik.
1	Den	den	DET		
2	festlige	festlig	ADJ		adj.all
3	begivenhed	begivenhed	NOUN		noun.event
4	foregik	foregå	VERB		verb.act
5	i	i	ADP		
6	luften	luft	NOUN		noun.location
7	og	og	CCONJ		
8	på	på	ADP		
9	landjorden	landjord	NOUN		noun.location
10	,	,	PUNCT		
11	hvor	hvor	ADV		
12	en	en	DET		
13	stor	stor	ADJ		adj.phys
14	parade	parade	NOUN		noun.act
15	gennem	gennem	ADP		
16	London	london	PROPN		noun.location
17	fik	få	VERB		
18	publikum	publikum	NOUN		noun.person
19	til	til	ADP		
20	at	at	PART		
21	se	se	VERB		verb.perception
22	måbende	måbe	ADV		
23	til	til	ADP		
24	,	,	PUNCT		
25	og	og	CCONJ		
26	i	i	ADP		
27	de	den	DET		
28	højere	høj	ADJ		adj.all
29	luftlag	luftlag	NOUN		noun.location
30	viste	vise	VERB		
31	flyverne	flyver	NOUN		noun.vehicle
32	Red	red	PROPN		noun.vehicle
33	Arrows	arrows	PROPN		noun.vehicle
34	deres	deres	DET		
35	talentfulde	talentfuld	ADJ		adj.all
36	flyveteknik	flyveteknik	NOUN		noun.attribute
37	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 42
# text =  I underetagen er der stue med sofagruppe, fladskærm og åbent køkken.
1	I	i	ADP		
2	underetagen	underetage	NOUN		noun.building
3	er	være	AUX		verb.stative
4	der	der	ADV		
5	stue	stue	NOUN		noun.building
6	med	med	ADP		
7	sofagruppe	sofagruppe	NOUN		noun.artifact
8	,	,	PUNCT		
9	fladskærm	fladskærm	NOUN		noun.artifact
10	og	og	CCONJ		
11	åbent	åben	ADJ		adj.phys
12	køkken	køkken	NOUN		noun.artifact
13	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 43
# text =  Michael kommer ikke til at danse med den lækre skuespillerinde, men får i stedet sangerinden Dicte som partner, når" Vild med dans" går i gang 17. september.
1	Michael	michael	PROPN		noun.person
2	kommer	komme	VERB		
3	ikke	ikke	ADV		
4	til	til	ADP		
5	at	at	PART		
6	danse	danse	VERB		verb.act
7	med	med	ADP		
8	den	den	DET		
9	lækre	lækker	ADJ		adj.phys
10	skuespillerinde	skuespillerinde	NOUN		noun.person
11	,	,	PUNCT		
12	men	men	CCONJ		
13	får	få	VERB		verb.possession
14	i	i	ADP		
15	stedet	sted	NOUN		
16	sangerinden	sangerinde	NOUN		noun.person
17	Dicte	dicte	PROPN		noun.person
18	som	som	ADP		
19	partner	partner	NOUN		noun.person
20	,	,	PUNCT		
21	når	når	SCONJ		
22	"	"	PUNCT		
23	Vild	vild	PROPN		noun.communication
24	med	med	ADP		noun.communication
25	dans	dans	NOUN		noun.communication
26	"	"	PUNCT		
27	går	gå	VERB		verb.aspectual
28	i	i	ADP		verb.COLL
29	gang	gang	NOUN		verb.COLL
30	17	17	ADV		
31	.	.	PUNCT		
32	september	september	NOUN		noun.time
33	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 44
# text =  SAN DIEGO:
1	SAN	san	ADJ		
2	DIEGO	diego	NOUN		
3	:	:	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 45
# text =  Han bestiller en kop kaffe og en danskvand.
1	Han	han	PRON		
2	bestiller	bestille	VERB		verb.communication
3	en	en	DET		
4	kop	kop	ADJ		noun.container
5	kaffe	kaffe	NOUN		noun.food
6	og	og	CCONJ		
7	en	en	DET		
8	danskvand	danskvand	NOUN		noun.food
9	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 46
# text =  Det og meget mere kan man læse i Kristian Bo Eriksens bog," 10 år med Mary, 2000- 2010", der udkommer den 15. november.
1	Det	det	PRON		
2	og	og	CCONJ		
3	meget	megen	ADV		
4	mere	mere	ADV		
5	kan	kunne	AUX		
6	man	man	PRON		
7	læse	læse	VERB		verb.cognition
8	i	i	ADP		
9	Kristian	kristian	PROPN		noun.person
10	Bo	bo	PROPN		noun.person
11	Eriksens	eriksens	PROPN		noun.person
12	bog	bog	NOUN		noun.communication
13	,	,	PUNCT		
14	"	"	PUNCT		
15	10	10	NUM		noun.communication
16	år	år	NOUN		noun.communication
17	med	med	ADP		noun.communication
18	Mary	mary	PROPN		noun.communication
19	,	,	PUNCT		noun.communication
20	2000	2000	NUM		noun.communication
21	-	-	PUNCT		noun.communication
22	2010	2010	NUM		noun.communication
23	"	"	PUNCT		
24	,	,	PUNCT		
25	der	der	PRON		
26	udkommer	udkomme	VERB		verb.communication
27	den	den	DET		
28	15	15	ADJ		
29	.	.	PUNCT		
30	november	november	NOUN		noun.time
31	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 47
# text =  Hun spiser nemlig kun bløde frugter.
1	Hun	hun	PRON		
2	spiser	spise	VERB		verb.consumption
3	nemlig	nemlig	ADV		
4	kun	kun	ADV		
5	bløde	blød	ADJ		adj.phys
6	frugter	frugt	NOUN		noun.food
7	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 48
# text =  Her tjekkede de den 14. februar ind på det verdensberømte femstjernede luksushotel Gstaad Palace og nød derefter fire dage med pister, restauranter og shopping.
1	Her	her	ADV		
2	tjekkede	tjekke	VERB		verb.cognition
3	de	den	PRON		
4	den	den	PRON		
5	14	14	ADV		
6	.	.	PUNCT		
7	februar	februar	NOUN		noun.time
8	ind	ind	ADV		
9	på	på	ADP		
10	det	det	DET		
11	verdensberømte	verdensberømt	ADJ		adj.all
12	femstjernede	femstjernet	ADJ		adj.all
13	luksushotel	luksushotel	NOUN		noun.building
14	Gstaad	gstaad	PROPN		noun.building
15	Palace	palace	PROPN		noun.building
16	og	og	CCONJ		
17	nød	nøde	VERB		verb.emotion
18	derefter	derefter	ADV		
19	fire	fire	ADJ		
20	dage	dag	NOUN		noun.time
21	med	med	ADP		
22	pister	pist	NOUN		noun.object
23	,	,	PUNCT		
24	restauranter	restaurant	NOUN		noun.building
25	og	og	CCONJ		
26	shopping	shopping	NOUN		noun.act
27	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 49
# text =  I november gik den bogstaveligt talt ikke længere for den 39- årige journalist og mor til to.
1	I	i	ADP		
2	november	november	NOUN		noun.time
3	gik	gå	VERB		verb.aspectual
4	den	den	DET		
5	bogstaveligt	bogstavelig	ADV		
6	talt	tælle	VERB		
7	ikke	ikke	ADV		verb.COLL
8	længere	lang	ADV		verb.COLL
9	for	for	ADP		
10	den	den	DET		
11	39	39	ADJ		adj.time
12	-	-	PUNCT		adj.time
13	årige	årig	ADJ		adj.time
14	journalist	journalist	NOUN		noun.person
15	og	og	CCONJ		
16	mor	mor	NOUN		noun.person
17	til	til	ADP		
18	to	to	NUM		
19	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 50
# text =  Til sommer bliver" Tykke" nemlig far til sit andet barn.
1	Til	til	ADP		
2	sommer	sommer	NOUN		noun.time
3	bliver	blive	AUX		verb.change
4	"	"	PUNCT		
5	Tykke	tyk	ADJ		noun.person
6	"	"	PUNCT		
7	nemlig	nemlig	ADV		
8	far	far	NOUN		noun.person
9	til	til	ADP		
10	sit	sin	DET		
11	andet	anden	DET		
12	barn	barn	NOUN		noun.person
13	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 51
# text = - At han ofrer det gode forhold til sin tidligere klub og sine tidligere holdkammerater for så lille et beløb, jamen det er da bare for dumt, sagde Fremad Amagers anfører Martin Nielsen dengang til Ekstra Bladet.
1	-	-	PUNCT		
2	At	at	SCONJ		
3	han	han	PRON		
4	ofrer	ofre	VERB		verb.act
5	det	det	DET		
6	gode	god	ADJ		adj.all
7	forhold	forhold	NOUN		noun.relation
8	til	til	ADP		
9	sin	sin	DET		
10	tidligere	tidlig	ADJ		adj.time
11	klub	klub	NOUN		noun.institution
12	og	og	CCONJ		
13	sine	sin	DET		
14	tidligere	tidlig	ADJ		adj.time
15	holdkammerater	holdkammerat	NOUN		noun.person
16	for	for	ADP		
17	så	så	ADV		
18	lille	lille	ADJ		adj.phys
19	et	en	DET		
20	beløb	beløb	NOUN		noun.quantity
21	,	,	PUNCT		
22	jamen	jamen	CCONJ		
23	det	det	PRON		
24	er	være	AUX		verb.stative
25	da	da	ADV		
26	bare	bare	ADV		
27	for	for	ADP		
28	dumt	dum	ADJ		adj.mental
29	,	,	PUNCT		
30	sagde	sige	VERB		
31	Fremad	fremad	PROPN		noun.institution
32	Amagers	amagers	PROPN		noun.institution
33	anfører	anføre	VERB		noun.person
34	Martin	martin	PROPN		noun.person
35	Nielsen	nielsen	PROPN		noun.person
36	dengang	dengang	ADV		
37	til	til	ADP		
38	Ekstra	ekstra	ADJ		noun.communication
39	Bladet	blad	NOUN		noun.communication
40	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 52
# text =  Herefter blev de kørt til præsidentpaladset, hvor Lech Kaczynskis kiste nu er til offentligt skue.
1	Herefter	herefter	ADV		
2	blev	blive	AUX		
3	de	den	PRON		
4	kørt	køre	VERB		verb.motion
5	til	til	ADP		
6	præsidentpaladset	præsidentpalads	NOUN		noun.building
7	,	,	PUNCT		
8	hvor	hvor	ADV		
9	Lech	lech	PROPN		noun.person
10	Kaczynskis	kaczynskis	PROPN		noun.person
11	kiste	kiste	NOUN		noun.container
12	nu	nu	ADV		
13	er	være	VERB		verb.stative
14	til	til	ADP		
15	offentligt	offentlig	ADJ		adj.social
16	skue	skue	NOUN		noun.event
17	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 53
# text =  I Dødens Bur i en dyrepark i Australien kan man komme helt tæt på farlige rovdyr under vand.
1	I	i	ADP		
2	Dødens	død	DET		noun.building
3	Bur	bur	NOUN		noun.building
4	i	i	ADP		
5	en	en	DET		
6	dyrepark	dyrepark	NOUN		noun.location
7	i	i	ADP		
8	Australien	australien	PROPN		noun.location
9	kan	kunne	AUX		
10	man	man	PRON		
11	komme	komme	VERB		verb.motion
12	helt	helt	ADV		
13	tæt	tætte	ADV		
14	på	på	ADP		
15	farlige	farlig	ADJ		adj.all
16	rovdyr	rovdyr	NOUN		noun.animal
17	under	under	ADP		
18	vand	vand	NOUN		noun.substance
19	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 54
# text =  Dronning Elizabeth var ikke k lædt ud som biskop til halloween, selv om det kunne se sådan ud.
1	Dronning	dronning	NOUN		noun.person
2	Elizabeth	elizabeth	PROPN		noun.person
3	var	være	AUX		
4	ikke	ikke	ADV		
5	k	k	ADJ		verb.body
6	lædt	lædt	NOUN		verb.body
7	ud	ud	ADV		verb.PARTICLE
8	som	som	ADP		
9	biskop	biskop	NOUN		noun.person
10	til	til	ADP		
11	halloween	hallowe	NOUN		noun.event
12	,	,	PUNCT		
13	selv	selv	ADV		
14	om	om	ADP		
15	det	det	PRON		
16	kunne	kunne	AUX		
17	se	se	VERB		verb.perception
18	sådan	sådan	ADV		
19	ud	ud	ADV		
20	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 55
# text =  Pragtfuldt.
1	Pragtfuldt	pragtfuld	ADJ		adj.all
2	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 56
# text =  Og når jeg så pakker det ud af æskerne næsten et år efter, er det som at give sig selv en gave.
1	Og	og	CCONJ		
2	når	når	SCONJ		
3	jeg	jeg	PRON		
4	så	så	ADV		
5	pakker	pakke	VERB		verb.act
6	det	det	PRON		
7	ud	ud	ADV		verb.PARTICLE
8	af	af	ADP		
9	æskerne	æske	NOUN		noun.container
10	næsten	næsten	ADV		
11	et	en	DET		
12	år	år	NOUN		noun.time
13	efter	efter	ADP		
14	,	,	PUNCT		
15	er	være	AUX		verb.stative
16	det	det	PRON		
17	som	som	ADP		
18	at	at	PART		
19	give	give	VERB		verb.possession
20	sig	sig	PRON		
21	selv	selv	PRON		
22	en	en	DET		
23	gave	gave	NOUN		noun.artifact
24	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 57
# text =  Jeg havde jo været mange år i pleje hos hende og var hendes lille dreng.
1	Jeg	jeg	PRON		
2	havde	have	AUX		
3	jo	jo	ADV		
4	været	være	AUX		verb.stative
5	mange	mangen	ADJ		
6	år	år	NOUN		noun.time
7	i	i	ADP		
8	pleje	pleje	NOUN		noun.act
9	hos	hos	ADP		
10	hende	hun	PRON		
11	og	og	CCONJ		
12	var	være	AUX		verb.stative
13	hendes	hendes	DET		
14	lille	lille	ADJ		adj.phys
15	dreng	dreng	NOUN		noun.person
16	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 58
# text =  Alligevel var stor usikkerhed om, hvorvidt Sebastian helt egen SE og at få Halvsøsteren har heller Foto:
1	Alligevel	alligevel	ADV		
2	var	være	AUX		verb.stative
3	stor	stor	ADJ		
4	usikkerhed	usikkerhed	NOUN		noun.cognition
5	om	om	ADP		
6	,	,	PUNCT		
7	hvorvidt	hvorvidt	SCONJ		
8	Sebastian	sebastian	PROPN		noun.person
9	helt	helt	ADV		
10	egen	egen	ADJ		
11	SE	se	PROPN		
12	og	og	CCONJ		
13	at	at	PART		
14	få	få	VERB		
15	Halvsøsteren	halvsøster	NOUN		noun.person
16	har	have	AUX		
17	heller	heller	ADV		
18	Foto	foto	NOUN		noun.artifact
19	:	:	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 59
# text =  Men der skal også være tid til karrieren.
1	Men	men	CCONJ		
2	der	der	ADV		
3	skal	skulle	AUX		
4	også	også	ADV		
5	være	være	AUX		verb.stative
6	tid	tid	NOUN		noun.time
7	til	til	ADP		
8	karrieren	karriere	NOUN		noun.time
9	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 60
# text =  Cheng Shiquin har ikke rørt en saks, siden hun fyldte 13 år.
1	Cheng	cheng	PROPN		noun.person
2	Shiquin	shiquin	PROPN		noun.person
3	har	have	AUX		
4	ikke	ikke	ADV		
5	rørt	røre	VERB		verb.contact
6	en	en	DET		
7	saks	saks	NOUN		noun.artifact
8	,	,	PUNCT		
9	siden	siden	SCONJ		
10	hun	hun	PRON		
11	fyldte	fylde	VERB		verb.change
12	13	13	DET		
13	år	år	NOUN		noun.time
14	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 61
# text =  U.
1	U	u	NOUN		
2	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 62
# text =  Der skal spilles i alt 15 forestillinger, og blandt de medvirkende er Jimmy Jørgensen ( billedet), Maria Lucia, Szhirley, Charlotte Fich og Joachim Knop.
1	Der	der	ADV		
2	skal	skulle	AUX		
3	spilles	spille	VERB		verb.act
4	i	i	ADP		
5	alt	al	ADJ		
6	15	15	DET		
7	forestillinger	forestilling	NOUN		noun.event
8	,	,	PUNCT		
9	og	og	CCONJ		
10	blandt	blandt	ADP		
11	de	den	PRON		
12	medvirkende	medvirke	ADV		noun.person
13	er	være	AUX		
14	Jimmy	jimmy	PROPN		noun.person
15	Jørgensen	jørgensen	PROPN		noun.person
16	(	(	PUNCT		
17	billedet	billede	NOUN		noun.artifact
18	)	)	PUNCT		
19	,	,	PUNCT		
20	Maria	maria	PROPN		noun.person
21	Lucia	lucia	PROPN		noun.person
22	,	,	PUNCT		
23	Szhirley	szhirley	NOUN		noun.person
24	,	,	PUNCT		
25	Charlotte	charlotte	PROPN		noun.person
26	Fich	fich	PROPN		noun.person
27	og	og	CCONJ		
28	Joachim	joachim	PROPN		noun.person
29	Knop	knop	PROPN		noun.person
30	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 63
# text = - rund musikelsker med det borgerlige navn Morten Lindberg, blev forrige mandag gift på Københavns Rådhus.
1	-	-	PUNCT		
2	rund	rund	ADJ		
3	musikelsker	musikelsker	NOUN		noun.person
4	med	med	ADP		
5	det	det	DET		
6	borgerlige	borgerlig	ADJ		adj.social
7	navn	navn	NOUN		noun.attribute
8	Morten	morten	PROPN		noun.person
9	Lindberg	lindberg	PROPN		noun.person
10	,	,	PUNCT		
11	blev	blive	AUX		verb.stative
12	forrige	forrige	ADJ		adj.time
13	mandag	mandag	NOUN		noun.time
14	gift	gift	ADJ		adj.social
15	på	på	ADP		
16	Københavns	københavns	PROPN		noun.building
17	Rådhus	rådhus	NOUN		noun.building
18	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 64
# text =  Fodbold og styrketræning Livret:
1	Fodbold	fodbold	NOUN		noun.act
2	og	og	CCONJ		
3	styrketræning	styrketræning	NOUN		noun.act
4	Livret	livret	VERB		noun.food
5	:	:	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 65
# text =  Ved siden af vejrjobbet er han glad for at synge.
1	Ved	ved	ADP		
2	siden	side	NOUN		
3	af	af	ADP		
4	vejrjobbet	vejrjob	NOUN		noun.act
5	er	være	AUX		verb.stative
6	han	han	PRON		
7	glad	glad	ADJ		adj.mental
8	for	for	ADP		
9	at	at	PART		
10	synge	synge	VERB		verb.act
11	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 66
# text =  Nej Stilling:
1	Nej	nej	INTJ		
2	Stilling	stilling	NOUN		noun.attribute
3	:	:	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 67
# text =  ANCHORAGE:
1	ANCHORAGE	anchorag	NOUN		
2	:	:	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 68
# text =  Det pressesky par splittede dog op, lige inden de nåede hoveddøren og gik ind på natklubben et godt stykke fra hinanden for ikke at skabe opmærksomhed.
1	Det	det	DET		
2	pressesky	pressesky	ADJ		adj.mental
3	par	par	NOUN		noun.person
4	splittede	splitte	VERB		verb.change
5	dog	dog	ADV		
6	op	op	ADV		
7	,	,	PUNCT		
8	lige	lige	ADV		
9	inden	inden	SCONJ		
10	de	den	PRON		
11	nåede	nå	VERB		verb.motion
12	hoveddøren	hoveddør	NOUN		noun.artifact
13	og	og	CCONJ		
14	gik	gå	VERB		verb.motion
15	ind	ind	ADV		verb.PARTICLE
16	på	på	ADP		
17	natklubben	natklub	NOUN		noun.building
18	et	en	DET		
19	godt	god	ADJ		
20	stykke	stykke	NOUN		noun.abstract
21	fra	fra	ADP		
22	hinanden	hinanden	PRON		
23	for	for	ADP		
24	ikke	ikke	ADV		
25	at	at	PART		
26	skabe	skabe	VERB		verb.phenomenon
27	opmærksomhed	opmærksomhed	NOUN		noun.cognition
28	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 69
# text =  36- årige Kris Holm har derimod en helt anden holdning til den form for cykling.
1	36	36	ADV		adj.time
2	-	-	PUNCT		adj.time
3	årige	årig	ADJ		adj.time
4	Kris	kris	PROPN		noun.person
5	Holm	holm	PROPN		noun.person
6	har	have	AUX		verb.possession
7	derimod	derimod	ADV		
8	en	en	DET		
9	helt	helt	ADV		
10	anden	anden	DET		
11	holdning	holdning	NOUN		noun.cognition
12	til	til	ADP		
13	den	den	DET		
14	form	form	NOUN		noun.abstract
15	for	for	ADP		
16	cykling	cykling	NOUN		noun.act
17	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 70
# text =  Han var i solbriller...
1	Han	han	PRON		
2	var	være	AUX		verb.stative
3	i	i	ADP		
4	solbriller	solbriller	NOUN		noun.artifact
5	.	.	PUNCT		
6	.	.	PUNCT		
7	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 71
# text =  Det gjorde han i sin egenskab af ambassadør for Terre Des Hommes, hvor man kan tegne et fadderskab for børn i den tredje verden.
1	Det	det	PRON		
2	gjorde	gøre	VERB		verb.act
3	han	han	PRON		
4	i	i	ADP		
5	sin	sin	DET		
6	egenskab	egenskab	NOUN		noun.attribute
7	af	af	ADP		
8	ambassadør	ambassadør	NOUN		noun.person
9	for	for	ADP		
10	Terre	terre	PROPN		noun.institution
11	Des	des	PROPN		noun.institution
12	Hommes	hommes	PROPN		noun.institution
13	,	,	PUNCT		
14	hvor	hvor	ADV		
15	man	man	PRON		
16	kan	kunne	AUX		
17	tegne	tegne	VERB		verb.creation
18	et	en	DET		
19	fadderskab	fadderskab	NOUN		noun.possession
20	for	for	ADP		
21	børn	barn	NOUN		noun.person
22	i	i	ADP		
23	den	den	DET		noun.location
24	tredje	tredje	ADJ		noun.location
25	verden	verden	NOUN		noun.location
26	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 72
# text =  Tilsyneladende havde den overrislede herre lykkeligt glemt, hvor tørstig han havde været.
1	Tilsyneladende	tilsyneladende	ADV		
2	havde	have	AUX		
3	den	den	PRON		
4	overrislede	overrisle	VERB		adj.all
5	herre	herre	NOUN		noun.person
6	lykkeligt	lykkelig	ADV		
7	glemt	glemme	VERB		verb.cognition
8	,	,	PUNCT		
9	hvor	hvor	ADV		
10	tørstig	tørstig	ADJ		adj.phys
11	han	han	PRON		
12	havde	have	AUX		
13	været	være	VERB		verb.stative
14	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 73
# text =  Pernille Vallentin.
1	Pernille	pernille	PROPN		noun.person
2	Vallentin	vallentin	PROPN		noun.person
3	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 74
# text =  Saseline er stadig vild med Morten
1	Saseline	saseline	PROPN		noun.person
2	er	være	AUX		verb.stative
3	stadig	stadig	ADV		
4	vild	vild	ADJ		adj.mental
5	med	med	ADP		
6	Morten	morten	PROPN		noun.person

# newdoc id = se_og_hoer-5.tsv
# sent_id = 75
# text =  Både hendes mor og far var med i den italienske hovedstad.- Vi har brugt tiden sammen på at gå lidt rundt i Rom og se på seværdigheder, skriver hun på sin blog på tv. 2. dk.
1	Både	både	ADV		
2	hendes	hendes	DET		
3	mor	mor	NOUN		noun.person
4	og	og	CCONJ		
5	far	far	NOUN		noun.person
6	var	være	AUX		verb.stative
7	med	med	ADV		verb.PARTICLE
8	i	i	ADP		
9	den	den	DET		
10	italienske	italiensk	ADJ		adj.social
11	hovedstad	hovedstad	NOUN		noun.location
12	.	.	PUNCT		
13	-	-	PUNCT		
14	Vi	vi	PRON		
15	har	have	AUX		
16	brugt	bruge	VERB		verb.act
17	tiden	tid	NOUN		noun.time
18	sammen	sammen	ADV		
19	på	på	ADP		
20	at	at	PART		
21	gå	gå	VERB		verb.motion
22	lidt	lidt	ADV		
23	rundt	rund	ADV		verb.COLL
24	i	i	ADP		
25	Rom	rom	PROPN		noun.location
26	og	og	CCONJ		
27	se	se	VERB		verb.perception
28	på	på	ADP		
29	seværdigheder	seværdighed	NOUN		noun.building
30	,	,	PUNCT		
31	skriver	skrive	VERB		verb.creation
32	hun	hun	PRON		
33	på	på	ADP		
34	sin	sin	DET		
35	blog	blog	NOUN		noun.communication
36	på	på	ADP		
37	tv	tv	NOUN		noun.communication
38	.	.	PUNCT		noun.communication
39	2	2	PRON		noun.communication
40	.	.	PUNCT		noun.communication
41	dk	dk	NOUN		noun.communication
42	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 76
# text = - Jeg tager ikke Anna og Otto med derned.
1	-	-	PUNCT		
2	Jeg	jeg	PRON		
3	tager	tage	VERB		verb.motion
4	ikke	ikke	ADV		
5	Anna	anna	PROPN		noun.person
6	og	og	CCONJ		
7	Otto	otto	PROPN		noun.person
8	med	med	ADP		verb.COLL
9	derned	derned	NOUN		
10	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 77
# text =  Pernille Rosendahl får endelig tid til at se sin kæreste og søn igen.
1	Pernille	pernille	PROPN		noun.person
2	Rosendahl	rosendahl	PROPN		noun.person
3	får	få	VERB		verb.possession
4	endelig	endelig	ADJ		
5	tid	tid	NOUN		noun.time
6	til	til	ADP		
7	at	at	PART		
8	se	se	VERB		verb.social
9	sin	sin	DET		
10	kæreste	kæreste	NOUN		noun.person
11	og	og	CCONJ		
12	søn	søn	NOUN		noun.person
13	igen	igen	ADV		
14	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 78
# text =  I interviewet med Q afsløres det, at hun nok ikke er bedste veninder med Erik Damgaards ekskone, Signe.
1	I	i	ADP		
2	interviewet	interview	NOUN		noun.act
3	med	med	ADP		
4	Q	q	PROPN		noun.person
5	afsløres	afsløre	VERB		verb.act
6	det	det	PRON		
7	,	,	PUNCT		
8	at	at	SCONJ		
9	hun	hun	PRON		
10	nok	nok	ADV		
11	ikke	ikke	ADV		
12	er	være	AUX		verb.stative
13	bedste	god	ADJ		adj.all
14	veninder	veninde	NOUN		noun.person
15	med	med	ADP		
16	Erik	erik	PROPN		noun.person
17	Damgaards	damgaards	PROPN		noun.person
18	ekskone	ekskone	NOUN		noun.person
19	,	,	PUNCT		
20	Signe	signe	PROPN		noun.person
21	.	.	PUNCT		

# newdoc id = se_og_hoer-5.tsv
# sent_id = 79
# text =  Klokken tre om natten ringede pigens stedfar til politiet og meldte hende savnet.
1	Klokken	klokke	ADP		noun.artifact
2	tre	tre	NOUN		
3	om	om	ADP		
4	natten	nat	NOUN		noun.time
5	ringede	ringe	VERB		verb.act
6	pigens	pige	NOUN		noun.person
7	stedfar	stedfar	NOUN		noun.person
8	til	til	ADP		
9	politiet	politi	NOUN		noun.institution
10	og	og	CCONJ		
