 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Det var helt inde ved livsnerven, da granaterne og skuddene ramte Serena Hotel i Afghanistans hovedstad Kabul i januar i år.
28-1	'	'	XY:----:--:----	
28-2	Boom	boom	NC:siun:--:----	
28-3	Blox	Blox	NP:siu#:--:----	
28-4	'	'	ZA	
28-5	går	går	NC:§§u§:--:----	
28-6	i	i	T-:----:--:----	
28-7	al	al	PI:s-uc:--:----	
28-8	sin	sin	PO:s--c:--:-3ys	
28-9	enkelthed	enkelthed	NC:siuc:--:----	
28-10	ud	ud	D-:----:--:u---	
28-11	på	på	T-:----:--:----	
28-12	at	at	UI:----:--:----	
28-13	vælte	vælte	VI:----:-a:----	
28-14	konstruktioner	konstruktion	NC:piu#:--:----	
28-15	sammensat	sammensætte	VT:siu#:t-:----	
28-16	af	af	T-:----:--:----	
28-17	blokke	blok	NC:piu#:--:----	
28-18	med	med	T-:----:--:----	
28-19	så	så	D-:----:--:u---	
28-20	få	få	AC:p#u#:--:p---	
28-21	skud	skud	NC:piu#:--:----	
28-22	som	som	US:----:--:----	
28-23	muligt	mulig	AD:----:--:p---	
28-24	.	.	ZP	

#id=29
#text=Solen over Danmark sendte i går et tiltrængt skud D-vitaminer af sted mod blege hudflader i det ganske land.
29-1	Solen	sol	NC:sduc:--:----	
29-2	over	over	T-:----:--:----	
29-3	Danmark	Danmark	NP:siu#:--:----	
29-4	sendte	sende	VF:----:ta:----	
29-5	i	i	D-:----:--:u---	
29-6	går	gå	VF:----:sa:----	
29-7	et	en	PI:s-un:--:----	
29-8	tiltrængt	tiltrængt	AC:siu§:--:p---	
29-9	skud	skud	NC:siun:--:----	
29-10	D	d	NW:----:--:----	
29-11	-	-	ZH	
29-12	vitaminer	vitamin	NC:piu#:--:----	
29-13	af	af	T-:----:--:----	
29-14	sted	sted	NC:siun:--:----	
29-15	mod	mod	T-:----:--:----	
29-16	blege	bleg	AC:p#u#:--:p---	
29-17	hudflader	hudflade	NC:piu#:--:----	
29-18	i	i	T-:----:--:----	
29-19	det	den	PM:s-un:--:----	
29-20	ganske	ganske	AC:§§u§:--:p---	
29-21	land	land	NC:siun:--:----	
29-22	.	.	ZP	

#id=30
#text= Denne gang er det Pang-brødrenes på mange måder eksemplariske genre-film 'Jian gui' fra 2002, som også havde dansk biografpremiere, der må stå for skud.
30-1	Denne	denne	PM:s-uc:--:----	
30-2	gang	gang	NC:siuc:--:----	
30-3	er	være	VF:----:sa:----	
30-4	det	det	PP:s-un:--:-3n-	
30-5	Pang	Pang	NP:siu#:--:----	
30-6	-	-	ZH	
30-7	brødrenes	brødrenes	XY:----:--:----	
30-8	på	på	T-:----:--:----	
30-9	mange	mangen	AC:p#u#:--:p---	
30-10	måder	måde	NC:piu#:--:----	
30-11	eksemplariske	eksemplarisk	AC:sdu#:--:p---	
30-12	genre	genre	NW:----:--:----	
30-13	-	-	ZH	
30-14	film	film	NC:siuc:--:----	
30-15	'	'	ZA	
30-16	Jian	Jian	NP:siu#:--:----	
30-17	gui	gui	XS:----:--:----	
30-18	'	'	ZA	
30-19	fra	fra	T-:----:--:----	
30-20	2002	2002	LC:--u-:--:----	
30-21	,	,	ZD	
30-22	som	som	US:----:--:----	
30-23	også	også	D-:----:--:u---	
30-24	havde	have	VF:----:ta:----	
30-25	dansk	dansk	AC:siu§:--:p---	
30-26	biografpremiere	biografpremiere	NC:siuc:--:----	
30-27	,	,	ZD	
30-28	der	der	US:----:--:----	
30-29	må	måtte	VF:----:sa:----	
30-30	stå	stå	VI:----:-a:----	
30-31	for	for	T-:----:--:----	
30-32	skud	skud	NC:siun:--:----	
30-33	.	.	ZP	

#id=31
#text=De russiske hurtigløbere med skud i støvlerne smadrede træner Michael Skibbes storfavoritter på Bay Arena og har nu mast sig ind i rollen som dark horse til UEFA Cup-titlen.
31-1	De	den	PM:p-u#:--:----	
31-2	russiske	russisk	AC:p#u#:--:p---	
31-3	hurtigløbere	hurtigløber	NC:piu#:--:----	
31-4	med	med	T-:----:--:----	
31-5	skud	skud	NC:siun:--:----	
31-6	i	i	T-:----:--:----	
31-7	støvlerne	støvle	NC:pdu#:--:----	
31-8	smadrede	smadret	AC:p#u#:--:p---	
31-9	træner	træne	VF:----:sa:----	
31-10	Michael	Michael	NP:siu#:--:----	
31-11	Skibbes	Skibbes	NP:sig#:--:----	
31-12	storfavoritter	storfavorit	NC:piu#:--:----	
31-13	på	på	T-:----:--:----	
31-14	Bay	Bay	NP:siu#:--:----	
31-15	Arena	arena	NC:siuc:--:----	
31-16	og	og	CC:----:--:----	
31-17	har	have	VF:----:sa:----	
31-18	nu	nu	D-:----:--:u---	
31-19	mast	mase	VT:siu#:t-:----	
31-20	sig	sig	PP:#-u#:--:-3y-	
31-21	ind	ind	D-:----:--:u---	
31-22	i	i	T-:----:--:----	
31-23	rollen	rolle	NC:sduc:--:----	
31-24	som	som	US:----:--:----	
31-25	dark	dark	XY:----:--:----	
31-26	horse	Horse	XF:----:--:----	
31-27	til	til	T-:----:--:----	
31-28	UEFA	UEFA	NP:siu#:--:----	
31-29	Cup	cup	NW:----:--:----	
31-30	-	-	ZH	
31-31	titlen	titel	NC:sduc:--:----	
31-32	.	.	ZP	

#id=32
#text= Undervejs affyrede han ifølge politiet af uvisse årsager endnu et skud.
32-1	Undervejs	undervejs	D-:----:--:u---	
32-2	affyrede	affyre	VF:----:ta:----	
32-3	han	han	PP:s-nc:--:-3n-	
32-4	ifølge	ifølge	T-:----:--:----	
32-5	politiet	politi	NC:sdun:--:----	
32-6	af	af	T-:----:--:----	
32-7	uvisse	uvis	AC:p#u#:--:p---	
32-8	årsager	årsag	NC:piu#:--:----	
32-9	endnu	endnu	D-:----:--:u---	
32-10	et	en	PI:s-un:--:----	
32-11	skud	skud	NC:siun:--:----	
32-12	.	.	ZP	

#id=33
#text=Imens blev der affyret 36 skud mod rendegraverens dæk.
33-1	Imens	imens	D-:----:--:u---	
33-2	blev	blive	VF:----:ta:----	
33-3	der	der	US:----:--:----	
33-4	affyret	affyre	VT:siu#:t-:----	
33-5	36	36	LC:--u-:--:----	
33-6	skud	skud	NC:piu#:--:----	
33-7	mod	mod	T-:----:--:----	
33-8	rendegraverens	rendegraver	NC:sdgc:--:----	
33-9	dæk	dæk	NC:siun:--:----	
33-10	.	.	ZP	

#id=34
#text=Derfor har vi spurgt en håndfuld danske livsnydere om hjælp til at finde det rette alibi, når du har brug for det skud D-vitaminer, som solen giver.
34-1	Derfor	derfor	D-:----:--:u---	
34-2	har	have	VF:----:sa:----	
34-3	vi	vi	PP:p-nc:--:-1n-	
34-4	spurgt	spørge	VT:siu#:t-:----	
34-5	en	en	PI:s-uc:--:----	
34-6	håndfuld	håndfuld	NC:siuc:--:----	
34-7	danske	dansk	AC:p#u#:--:p---	
34-8	livsnydere	livsnyder	NC:piu#:--:----	
34-9	om	om	T-:----:--:----	
34-10	hjælp	hjælp	NC:siuc:--:----	
34-11	til	til	T-:----:--:----	
34-12	at	at	UI:----:--:----	
34-13	finde	finde	VI:----:-a:----	
34-14	det	den	PM:s-un:--:----	
34-15	rette	ret	AC:sdu#:--:p---	
34-16	alibi	alibi	NC:siun:--:----	
34-17	,	,	ZD	
34-18	når	når	CS:----:--:----	
34-19	du	du	PP:s-nc:--:-2n-	
34-20	har	have	VF:----:sa:----	
34-21	brug	brug	NC:siuc:--:----	
34-22	for	for	T-:----:--:----	
34-23	det	den	PM:s-un:--:----	
34-24	skud	skud	NC:siun:--:----	
34-25	D	d	NW:----:--:----	
34-26	-	-	ZH	
34-27	vitaminer	vitamin	NC:piu#:--:----	
34-28	,	,	ZD	
34-29	som	som	US:----:--:----	
34-30	solen	sol	NC:sduc:--:----	
34-31	giver	give	VF:----:sa:----	
34-32	.	.	ZP	

#id=35
#text= Ofte er indlæggene farlige, og han har et farligt skud fra distancen.
35-1	Ofte	ofte	D-:----:--:u---	
35-2	er	være	VF:----:sa:----	
35-3	indlæggene	indlæg	NC:pdu#:--:----	
35-4	farlige	farlig	AC:p#u#:--:p---	
35-5	,	,	ZD	
35-6	og	og	CC:----:--:----	
35-7	han	han	PP:s-nc:--:-3n-	
35-8	har	have	VF:----:sa:----	
35-9	et	en	PI:s-un:--:----	
35-10	farligt	farlig	AC:siun:--:p---	
35-11	skud	skud	NC:siun:--:----	
35-12	fra	fra	T-:----:--:----	
35-13	distancen	distance	:sduc:--:----	
35-14	.	.	ZP	

#id=36
#text=- her til sommer står USA for skud.
36-1	-	-	NC:piu#:--:----	
36-2	her	her	D-:----:--:u---	
36-3	til	til	T-:----:--:----	
36-4	sommer	sommer	NC:siuc:--:----	
36-5	står	stå	VF:----:sa:----	
36-6	USA	USA	NP:siu#:--:----	
36-7	for	for	T-:----:--:----	
36-8	skud	skud	NC:siun:--:----	
36-9	.	.	ZP	

#id=37
#text= Anklageren krævede 12, mens forsvareren kun kunne gå med til 10 år for sin klient, der har tilstået, at det var ham, der med fire fatale skud dræbte sin ekskæreste Mette Marie Storm, 19.
37-1	Anklageren	anklager	NC:sduc:--:----	
37-2	krævede	kræve	VF:----:ta:----	
37-3	12	12	LC:--u-:--:----	
37-4	,	,	ZD	
37-5	mens	mens	CS:----:--:----	
37-6	forsvareren	forsvarer	NC:sduc:--:----	
37-7	kun	kun	D-:----:--:u---	
37-8	kunne	kunne	VF:----:ta:----	
37-9	gå	gå	VI:----:-a:----	
37-10	med	med	D-:----:--:u---	
37-11	til	til	T-:----:--:----	
37-12	10	10	LC:--u-:--:----	
37-13	år	år	NC:piu#:--:----	
37-14	for	for	T-:----:--:----	
37-15	sin	sin	PO:s--c:--:-3ys	
37-16	klient	klient	NC:siuc:--:----	
37-17	,	,	ZD	
37-18	der	der	US:----:--:----	
37-19	har	have	VF:----:sa:----	
37-20	tilstået	tilstå	VT:siu#:t-:----	
37-21	,	,	ZD	
37-22	at	at	CS:----:--:----	
37-23	det	det	PP:s-un:--:-3n-	
37-24	var	være	VF:----:ta:----	
37-25	ham	han	PP:s-uc:--:-3n-	
37-26	,	,	ZD	
37-27	der	der	US:----:--:----	
37-28	med	med	T-:----:--:----	
37-29	fire	fire	LC:--u-:--:----	
37-30	fatale	fatal	AC:p#u#:--:p---	
37-31	skud	skud	NC:piu#:--:----	
37-32	dræbte	dræbe	VF:----:ta:----	
37-33	sin	sin	PO:s--c:--:-3ys	
37-34	ekskæreste	ekskæreste	NC:siuc:--:----	
37-35	Mette	Mette	NP:siu#:--:----	
37-36	Marie	Marie	NP:siu#:--:----	
37-37	Storm	Storm	NP:siu#:--:----	
37-38	,	,	ZD	
37-39	19	19	LC:--u-:--:----	
37-40	.	.	ZP	

#id=38
#text= For 14 dage siden knuste et skud, der blev affyret fra Søren Hansens hus, genboens køkkenvindue.
38-1	For	for	T-:----:--:----	
38-2	14	14	LC:--u-:--:----	
38-3	dage	dag	NC:piu#:--:----	
38-4	siden	siden	D-:----:--:u---	
38-5	knuste	knuse	VF:----:ta:----	
38-6	et	en	PI:s-un:--:----	
38-7	skud	skud	NC:siun:--:----	
38-8	,	,	ZD	
38-9	der	der	US:----:--:----	
38-10	blev	blive	VF:----:ta:----	
38-11	affyret	affyre	VT:siu#:t-:----	
38-12	fra	fra	T-:----:--:----	
38-13	Søren	Søren	NP:siu#:--:----	
38-14	Hansens	Hansen	NP:sig#:--:----	
38-15	hus	hus	NC:siun:--:----	
38-16	,	,	ZD	
38-17	genboens	genbo	NC:sdgc:--:----	
38-18	køkkenvindue	køkkenvindue	NC:siun:--:----	
38-19	.	.	ZP	

#id=39
#text= Desværre for hjemmeholdet er det en frontløber med uskarpe skud i bøssen, som Arsène Wenger smider i aktion.
39-1	Desværre	desværre	D-:----:--:u---	
39-2	for	for	T-:----:--:----	
39-3	hjemmeholdet	hjemmehold	NC:sdun:--:----	
39-4	er	være	VF:----:sa:----	
39-5	det	det	PP:s-un:--:-3n-	
39-6	en	en	PI:s-uc:--:----	
39-7	frontløber	frontløber	NC:siuc:--:----	
39-8	med	med	T-:----:--:----	
39-9	uskarpe	uskarp	AC:p#u#:--:p---	
39-10	skud	skud	NC:piu#:--:----	
39-11	i	i	T-:----:--:----	
39-12	bøssen	bøsse	NC:sduc:--:----	
39-13	,	,	ZD	
39-14	som	som	US:----:--:----	
39-15	Arsène	Arsène	NP:siu#:--:----	
39-16	Wenger	Wenger	NP:siu#:--:----	
39-17	smider	smide	VF:----:sa:----	
39-18	i	i	T-:----:--:----	
39-19	aktion	aktion	NC:siuc:--:----	
39-20	.	.	ZP	

#id=40
#text=Landsholdsforward, der havde tre skud på mål
40-1	Landsholdsforward	Landsholdsforward	NP:siu#:--:----	
40-2	,	,	ZD	
40-3	der	der	US:----:--:----	
40-4	havde	have	VF:----:ta:----	
40-5	tre	tre	LC:--u-:--:----	
40-6	skud	skud	NC:piu#:--:----	
40-7	på	på	T-:----:--:----	
40-8	mål	mål	NC:siun:--:----	

#id=41
#text=Finalen med Faxes lige i røven-skud til 1-0 og Vilforts måske lidt guds arm-hjælp til 2-0.
41-1	Finalen	finale	NC:sduc:--:----	
41-2	med	med	T-:----:--:----	
41-3	Faxes	Faxe	NP:sig#:--:----	
41-4	lige	lige	D-:----:--:u---	
41-5	i	i	T-:----:--:----	
41-6	røven	røv	NW:----:--:----	
41-7	-	-	ZH	
41-8	skud	skud	NC:siun:--:----	
41-9	til	til	T-:----:--:----	
41-10	1	1	LC:--u-:--:----	
41-11	-	-	ZH	
41-12	0	0	LC:--u-:--:----	
41-13	og	og	CC:----:--:----	
41-14	Vilforts	Vilfort	NP:sig#:--:----	
41-15	måske	måske	D-:----:--:u---	
41-16	lidt	lidt	AC:siu§:--:p---	
41-17	guds	gud	NC:sigc:--:----	
41-18	arm	arm	NW:----:--:----	
41-19	-	-	ZH	
41-20	hjælp	hjælp	NC:siuc:--:----	
41-21	til	til	T-:----:--:----	
41-22	2	2	LC:--u-:--:----	
41-23	-	-	ZH	
41-24	0	0	LC:--u-:--:----	
41-25	.	.	ZP	

#id=42
#text=Kun et skud rammer rigtig plet og tænder publikum: finalepotpourriet med 'Dus med himlens fugle', PH's 'Kys det hele fra mig' og de kendte Grand Prix-hits med stjerneskud.
42-1	Kun	kun	D-:----:--:u---	
42-2	et	en	PI:s-un:--:----	
42-3	skud	skud	NC:siun:--:----	
42-4	rammer	ramme	VF:----:sa:----	
42-5	rigtig	rigtig	AC:siuc:--:p---	
42-6	plet	plet	NC:siuc:--:----	
42-7	og	og	CC:----:--:----	
42-8	tænder	tænde	VF:----:sa:----	
42-9	publikum	publikum	NC:siun:--:----	
42-10	:	:	ZP	
42-11	finalepotpourriet	finalepotpourri	NC:sdun:--:----	
42-12	med	med	D-:----:--:u---	
42-13	'	'	ZA	
42-14	Dus	dus	D-:----:--:u---	
42-15	med	med	T-:----:--:----	
42-16	himlens	himmel	NC:sdgc:--:----	
42-17	fugle	fugl	NW:----:--:----	
42-18	'	'	ZA	
42-19	,	,	ZD	
42-20	PH	pH	NC:siuc:--:----	
42-21	'	'	ZA	
42-22	s	s	XF:----:--:----	
42-23	'	'	ZA	
42-24	Kys	kys	NC:siun:--:----	
42-25	det	den	PM:s-un:--:----	
42-26	hele	hel	AC:sdu#:--:p---	
42-27	fra	fra	T-:----:--:----	
42-28	mig	mig	NC:siun:--:----	
42-29	'	'	ZA	
42-30	og	og	CC:----:--:----	
42-31	de	de	PP:p-n#:--:-3n-	
42-32	kendte	kende	VF:----:ta:----	
42-33	Grand	Grand	NP:siu#:--:----	
42-34	Prix	Prix	NW:----:--:----	
42-35	-	-	ZH	
42-36	hits	hits	XF:----:--:----	
42-37	med	med	T-:----:--:----	
42-38	stjerneskud	stjerneskud	NC:siun:--:----	
42-39	.	.	ZP	

#id=43
#text= Fire mål lukkede han ind, og det er altid skidt, men stillet over for de russiske verdensstjerner, der i kampen bombarderede ham med skud, leverede Galbraith en overbevisende  præstation. 43 skud på mål havde russerne mod Danmarks 20.
43-1	Fire	fire	LC:--u-:--:----	
43-2	mål	mål	NC:piu#:--:----	
43-3	lukkede	lukke	VF:----:ta:----	
43-4	han	han	PP:s-nc:--:-3n-	
43-5	ind	ind	D-:----:--:u---	
43-6	,	,	ZD	
43-7	og	og	CC:----:--:----	
43-8	det	det	PP:s-un:--:-3n-	
43-9	er	være	VF:----:sa:----	
43-10	altid	altid	D-:----:--:u---	
43-11	skidt	skidt	AD:----:--:p---	
43-12	,	,	ZD	
43-13	men	men	CC:----:--:----	
43-14	stillet	stille	VT:siu#:t-:----	
43-15	over	over	D-:----:--:u---	
43-16	for	for	T-:----:--:----	
43-17	de	den	PM:p-u#:--:----	
43-18	russiske	russisk	AC:p#u#:--:p---	
43-19	verdensstjerner	verdensstjerne	NC:piu#:--:----	
43-20	,	,	ZD	
43-21	der	der	US:----:--:----	
43-22	i	i	T-:----:--:----	
43-23	kampen	kamp	NC:sduc:--:----	
43-24	bombarderede	bombardere	VF:----:ta:----	
43-25	ham	han	PP:s-uc:--:-3n-	
43-26	med	med	T-:----:--:----	
43-27	skud	skud	NC:siun:--:----	
43-28	,	,	ZD	
43-29	leverede	levere	VF:----:ta:----	
43-30	Galbraith	Galbraith	NP:siu#:--:----	
43-31	en	en	PI:s-uc:--:----	
43-32	overbevisende	overbevise	VP:##u#:s-:----	
43-33	præstation	præstation	NC:siuc:--:----	
43-34	.	.	ZP	
43-35	43	43	LC:--u-:--:----	
43-36	skud	skud	NC:piu#:--:----	
43-37	på	på	T-:----:--:----	
43-38	mål	mål	NC:siun:--:----	
43-39	havde	have	VF:----:ta:----	
43-40	russerne	rus	NC:pdu#:--:----	
43-41	mod	mod	T-:----:--:----	
43-42	Danmarks	Danmark	NP:sig#:--:----	
43-43	20	20	LC:--u-:--:----	
43-44	.	.	ZP	

#id=44
#text= Derpå blev der løsnet endnu et skud, som ramte et skab.
44-1	Derpå	derpå	D-:----:--:u---	
44-2	blev	blive	VF:----:ta:----	
44-3	der	der	US:----:--:----	
44-4	løsnet	løsne	VT:siu#:t-:----	
44-5	endnu	endnu	D-:----:--:u---	
44-6	et	en	PI:s-un:--:----	
44-7	skud	skud	NC:siun:--:----	
44-8	,	,	ZD	
44-9	som	som	US:----:--:----	
44-10	ramte	ramme	VF:----:ta:----	
44-11	et	en	PI:s-un:--:----	
44-12	skab	skab	NC:siun:--:----	
44-13	.	.	ZP	

#id=45
#text=Barcelonas normalt sikre sidste skanse blev bogstaveligt talt skudt i sænk af Kiels hårdtskydende trio, Filip Jicha, Kim Andersson og Nikola Karabatic, som på skift fik fartmåleren til at fortælle om skud med en hastighed, som politiet ikke accepterer inden for bygrænsen.
45-1	Barcelonas	Barcelona	NP:sig#:--:----	
45-2	normalt	normal	AD:----:--:p---	
45-3	sikre	sikre	VI:----:-a:----	
45-4	sidste	sidste	AC:§§u§:--:p---	
45-5	skanse	skanse	NC:siuc:--:----	
45-6	blev	blive	VF:----:ta:----	
45-7	bogstaveligt	bogstavelig	AD:----:--:p---	
45-8	talt	tale	VT:siu#:t-:----	
45-9	skudt	skamskyde	VT:siu#:t-:----	
45-10	i	i	T-:----:--:----	
45-11	sænk	sænk	NC:siun:--:----	
45-12	af	af	T-:----:--:----	
45-13	Kiels	Kiel	NP:sig#:--:----	
45-14	hårdtskydende	hårdtskyde	VP:##u#:s-:----	
45-15	trio	trio	NC:siuc:--:----	
45-16	,	,	ZD	
45-17	Filip	Filip	NP:siu#:--:----	
45-18	Jicha	Jicha	NP:siu#:--:----	
45-19	,	,	ZD	
45-20	Kim	Kim	NP:siu#:--:----	
45-21	Andersson	Andersson	NP:siu#:--:----	
45-22	og	og	CC:----:--:----	
45-23	Nikola	Nikola	NP:siu#:--:----	
45-24	Karabatic	Karabatic	NP:siu#:--:----	
45-25	,	,	ZD	
45-26	som	som	US:----:--:----	
45-27	på	på	T-:----:--:----	
45-28	skift	skift	NC:siun:--:----	
45-29	fik	få	VF:----:ta:----	
45-30	fartmåleren	fartmåler	NC:sduc:--:----	
45-31	til	til	T-:----:--:----	
45-32	at	at	UI:----:--:----	
45-33	fortælle	fortælle	VI:----:-a:----	
45-34	om	om	T-:----:--:----	
45-35	skud	skud	NC:siun:--:----	
45-36	med	med	T-:----:--:----	
45-37	en	en	PI:s-uc:--:----	
45-38	hastighed	hastighed	NC:siuc:--:----	
45-39	,	,	ZD	
45-40	som	som	US:----:--:----	
45-41	politiet	politi	NC:sdun:--:----	
45-42	ikke	ikke	D-:----:--:u---	
45-43	accepterer	acceptere	VF:----:sa:----	
45-44	inden	inden	D-:----:--:u---	
45-45	for	for	T-:----:--:----	
45-46	bygrænsen	bygrænse	NC:sduc:--:----	
45-47	.	.	ZP	

#id=46
#text= Vendinger, spurt, skud.
46-1	Vendinger	vending	NC:piu#:--:----	
46-2	,	,	ZD	
46-3	spurt	spurt	NC:siuc:--:----	
46-4	,	,	ZD	
46-5	skud	skud	NC:siun:--:----	
46-6	.	.	ZP	

